Cancer id,Cancer label,Population id,Country label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total
12,Melanoma of skin,84000,USA,2,0,2000,9.942676893,12.2261016,1.06508641,2103
12,Melanoma of skin,84000,USA,2,0,2001,10.70006702,13.08595628,1.158225093,2269
12,Melanoma of skin,84000,USA,2,0,2002,10.47148991,12.84189098,1.09565958,2240
12,Melanoma of skin,84000,USA,2,0,2003,10.18320573,12.60750737,1.079083128,2211
12,Melanoma of skin,84000,USA,2,0,2004,10.59641623,13.1657212,1.121661914,2321
12,Melanoma of skin,84000,USA,2,0,2005,11.28415117,14.15097641,1.193486666,2507
12,Melanoma of skin,84000,USA,2,0,2006,11.40975901,14.41797722,1.207213946,2571
12,Melanoma of skin,84000,USA,2,0,2007,10.91043149,13.91761918,1.179913946,2497
12,Melanoma of skin,84000,USA,2,0,2008,11.24223121,14.59574377,1.234405225,2641
12,Melanoma of skin,84000,USA,2,0,2009,10.9408387,14.28076544,1.193478226,2607
12,Melanoma of skin,84000,USA,2,0,2010,11.30146644,14.91715486,1.249843921,2743
12,Melanoma of skin,84000,USA,2,0,2011,10.71444725,14.15869595,1.160344168,2625
12,Melanoma of skin,84000,USA,2,0,2012,10.44844541,14.07844314,1.157137452,2632
12,Melanoma of skin,84000,USA,2,0,2013,10.83651407,14.773307,1.201195245,2782
12,Melanoma of skin,84000,USA,2,0,2014,11.39583007,15.75442548,1.271866293,2987
12,Melanoma of skin,84000,USA,2,0,2015,11.93618522,16.70966218,1.345902499,3190
12,Melanoma of skin,84000,USA,2,0,2016,11.61366604,16.32030061,1.306251316,3135
